timestamp,artist,song,genre,duration_seconds,full_duration,completion_rate,mood,activity,day_of_week,hour,month
2024-12-13 16:13:00,Fleet Foxes,Blue Ridge Mountains,Folk,267,267,1.0,Melancholic,Working,Friday,16,December
2024-12-13 19:24:00,Bonobo,Linked,Electronic,212,212,1.0,Melancholic,Commuting,Friday,19,December
2024-12-16 08:12:00,Kamasi Washington,Truth,Jazz,158,226,0.7,Happy,Working Out,Monday,8,December
2024-12-16 22:30:00,Beach House,On The Sea,Indie Rock,189,189,1.0,Chill,Relaxing,Monday,22,December
2024-12-17 03:39:00,The Strokes,The Adults Are Talking,Alternative,203,203,1.0,Happy,Relaxing,Tuesday,3,December
2024-12-17 18:34:00,Fleet Foxes,White Winter Hymnal,Folk,283,283,1.0,Melancholic,Working,Tuesday,18,December
2024-12-18 01:21:00,Bonobo,Kerala,Electronic,228,228,1.0,Melancholic,Working Out,Wednesday,1,December
2024-12-18 18:34:00,Kamasi Washington,The Next Step,Jazz,265,265,1.0,Focused,Commuting,Wednesday,18,December
2024-12-18 21:35:00,Tame Impala,Lost in Yesterday,Indie Rock,248,248,1.0,Melancholic,Commuting,Wednesday,21,December
2024-12-19 17:54:00,The Weeknd,Save Your Tears,Pop,267,267,1.0,Chill,Relaxing,Thursday,17,December
2024-12-19 22:28:00,Fleet Foxes,Blue Ridge Mountains,Folk,203,291,0.7,Focused,Commuting,Thursday,22,December
2024-12-19 23:33:00,Kendrick Lamar,N95,Hip Hop,213,213,1.0,Melancholic,Working,Thursday,23,December
2024-12-20 01:30:00,Kendrick Lamar,N95,Hip Hop,120,240,0.5,Happy,Commuting,Friday,1,December
2024-12-20 16:16:00,Beach House,Space Song,Indie Rock,213,213,1.0,Energetic,Partying,Friday,16,December
2024-12-20 18:34:00,Kamasi Washington,The Garden Path,Jazz,221,221,1.0,Happy,Working Out,Friday,18,December
2024-12-21 05:11:00,Kendrick Lamar,Money Trees,Hip Hop,247,247,1.0,Chill,Partying,Saturday,5,December
2024-12-21 15:53:00,Tame Impala,Let It Happen,Indie Rock,236,236,1.0,Melancholic,Partying,Saturday,15,December
2024-12-21 20:38:00,Arctic Monkeys,R U Mine?,Alternative,244,244,1.0,Focused,Working Out,Saturday,20,December
2024-12-21 21:33:00,Beach House,Lazuli,Indie Rock,287,287,1.0,Focused,Relaxing,Saturday,21,December
2024-12-22 10:47:00,Kamasi Washington,The Garden Path,Jazz,263,263,1.0,Focused,Working Out,Sunday,10,December
2024-12-22 11:13:00,Beach House,Lazuli,Indie Rock,257,257,1.0,Focused,Partying,Sunday,11,December
2024-12-22 11:19:00,Beach House,Space Song,Indie Rock,238,238,1.0,Focused,Commuting,Sunday,11,December
2024-12-22 18:38:00,Kendrick Lamar,DNA.,Hip Hop,283,283,1.0,Energetic,Commuting,Sunday,18,December
2024-12-23 22:47:00,Taylor Swift,Cardigan,Pop,188,188,1.0,Focused,Relaxing,Monday,22,December
2024-12-24 02:53:00,Fleet Foxes,Blue Ridge Mountains,Folk,198,198,1.0,Melancholic,Partying,Tuesday,2,December
2024-12-24 10:03:00,Tame Impala,The Less I Know the Better,Indie Rock,244,244,1.0,Melancholic,Partying,Tuesday,10,December
2024-12-24 17:00:00,Fleet Foxes,Mykonos,Folk,239,239,1.0,Melancholic,Commuting,Tuesday,17,December
2024-12-24 18:12:00,Bonobo,Cirrus,Electronic,248,248,1.0,Focused,Working,Tuesday,18,December
2024-12-24 18:37:00,The Strokes,The Adults Are Talking,Alternative,204,204,1.0,Happy,Partying,Tuesday,18,December
2024-12-26 01:30:00,Tame Impala,The Less I Know the Better,Indie Rock,288,288,1.0,Happy,Commuting,Thursday,1,December
2024-12-26 08:15:00,Kendrick Lamar,N95,Hip Hop,239,239,1.0,Focused,Relaxing,Thursday,8,December
2024-12-27 02:24:00,Fleet Foxes,Mykonos,Folk,237,237,1.0,Melancholic,Partying,Friday,2,December
2024-12-27 04:34:00,Beach House,On The Sea,Indie Rock,251,251,1.0,Happy,Commuting,Friday,4,December
2024-12-27 11:47:00,Bonobo,Cirrus,Electronic,239,239,1.0,Focused,Partying,Friday,11,December
2024-12-27 19:05:00,Bonobo,Linked,Electronic,273,273,1.0,Melancholic,Commuting,Friday,19,December
2024-12-28 02:30:00,Arctic Monkeys,505,Alternative,279,279,1.0,Focused,Partying,Saturday,2,December
2024-12-28 11:58:00,Bonobo,Cirrus,Electronic,110,221,0.5,Chill,Commuting,Saturday,11,December
2024-12-28 13:10:00,Bonobo,Kerala,Electronic,220,220,1.0,Focused,Commuting,Saturday,13,December
2024-12-28 14:34:00,Taylor Swift,Anti-Hero,Pop,87,290,0.3,Focused,Working,Saturday,14,December
2024-12-28 16:04:00,Arctic Monkeys,Do I Wanna Know?,Alternative,241,241,1.0,Happy,Commuting,Saturday,16,December
2024-12-29 01:00:00,Bonobo,Linked,Electronic,205,205,1.0,Chill,Relaxing,Sunday,1,December
2024-12-29 01:48:00,Tame Impala,Lost in Yesterday,Indie Rock,277,277,1.0,Melancholic,Working Out,Sunday,1,December
2024-12-29 09:33:00,Tame Impala,Let It Happen,Indie Rock,192,192,1.0,Happy,Relaxing,Sunday,9,December
2024-12-29 10:01:00,The Strokes,Bad Decisions,Alternative,272,272,1.0,Happy,Relaxing,Sunday,10,December
2024-12-29 10:55:00,Arctic Monkeys,Do I Wanna Know?,Alternative,195,195,1.0,Happy,Relaxing,Sunday,10,December
2024-12-29 19:26:00,Beach House,Myth,Indie Rock,203,203,1.0,Energetic,Partying,Sunday,19,December
2024-12-30 00:53:00,The Strokes,Reptilia,Alternative,261,261,1.0,Happy,Commuting,Monday,0,December
2024-12-30 15:09:00,The Strokes,Someday,Alternative,207,207,1.0,Energetic,Working,Monday,15,December
2024-12-30 16:14:00,The Weeknd,Die For You,Pop,224,224,1.0,Energetic,Relaxing,Monday,16,December
